Departamento,Provincia,Municipio,Ciudad / Comunidad,Total Asistencia Escolar,"Si, auna pública","Si, a una privada","Si, a una de convenio",No asiste,Sin especificar,Total Idioma Aprendido,Castellano,Quechua,Aymara,Guaraní,Otros Idiomas Oficiales,Otros Idiomas,Idioma extranjero,Sin especificar,No habla
La Paz,Camacho,Mocomoco,JUTILAYA N,13,11,0,0,2,0,41,7,0,34,0,0,0,0,0,0
La Paz,Camacho,Mocomoco,CENTRO HUARIHUAYA,48,46,0,0,2,0,151,23,1,122,0,0,0,0,0,5
La Paz,Camacho,Mocomoco,CHILLIJUKO PAMPA,40,26,6,3,5,0,157,9,0,147,0,0,0,0,0,1
La Paz,Camacho,Mocomoco,TAMAMPAYA,23,16,0,0,7,0,106,0,0,100,0,0,0,0,3,3
La Paz,Camacho,Mocomoco,HUARACHANI,37,23,0,0,12,2,121,0,0,113,0,0,0,0,2,6
La Paz,Camacho,Mocomoco,HUARCAMARCA,107,73,2,2,18,12,314,9,0,297,0,1,0,0,7,0
La Paz,Camacho,Mocomoco,HUAYRAPATA,55,42,3,2,8,0,169,9,0,154,0,0,0,0,0,6
La Paz,Camacho,Mocomoco,OCOCOYA CHICO,8,7,0,0,1,0,40,6,0,33,0,0,0,0,0,1
La Paz,Camacho,Mocomoco,OCOCOYA NORTE,17,12,1,1,3,0,105,8,0,86,0,0,0,0,2,9
La Paz,Camacho,Mocomoco,OCOCOYA SUR,24,22,0,0,2,0,91,5,0,86,0,0,0,0,0,0
La Paz,Camacho,Mocomoco,ESQUILLANI,7,4,0,0,3,0,28,0,0,28,0,0,0,0,0,0
La Paz,Camacho,Mocomoco,VILLA ROSARIO DE WILACALA,57,47,3,0,7,0,229,22,0,198,0,0,0,1,4,4
La Paz,Camacho,Mocomoco,WILACALA,30,24,0,0,4,2,150,12,0,132,1,1,0,0,4,0
La Paz,Camacho,Mocomoco,VISCACHANI,22,17,2,0,3,0,87,0,0,82,0,0,0,0,1,4
La Paz,Camacho,Mocomoco,CAPUYA,37,30,2,1,4,0,122,1,0,110,0,0,0,0,7,4
La Paz,Camacho,Mocomoco,ILAVE,37,33,0,0,4,0,189,12,0,170,0,0,0,0,1,6
La Paz,Camacho,Mocomoco,ILAVE JUCHUPAMPA,16,12,0,0,3,1,71,5,0,61,0,1,0,0,3,1
La Paz,Camacho,Mocomoco,LLACHIHUAYA,14,5,2,0,5,2,34,0,0,27,0,0,0,0,6,1
La Paz,Camacho,Mocomoco,PACO,62,54,0,0,8,0,182,4,0,171,0,0,0,0,0,7
La Paz,Camacho,Mocomoco,SANTA WARA,69,61,1,1,6,0,219,5,0,206,0,0,0,0,1,7
La Paz,Camacho,Mocomoco,CALACALA,30,27,0,1,2,0,105,7,0,96,0,0,0,0,0,2
La Paz,Camacho,Mocomoco,IÑITA GRANDE,52,39,2,0,11,0,151,1,0,141,0,1,0,0,3,5
La Paz,Camacho,Mocomoco,PACOBAMBA,57,47,0,2,8,0,195,11,0,176,0,0,0,0,5,3
La Paz,Camacho,Mocomoco,QUISIHUYO,37,32,1,0,4,0,136,3,0,128,0,0,0,0,0,5
La Paz,Camacho,Mocomoco,QUILLIHUYO CHICO,7,7,0,0,0,0,33,4,0,25,0,0,0,0,1,3
La Paz,Camacho,Mocomoco,ÑUÑOJANI,11,8,1,0,2,0,44,2,0,41,0,0,0,0,0,1
La Paz,Camacho,Mocomoco,MILLUNI,47,24,10,10,2,1,170,1,0,163,0,0,0,0,2,4
La Paz,Camacho,Mocomoco,TUCUYA,32,27,0,0,5,0,130,7,0,121,0,0,0,0,1,1
La Paz,Camacho,Mocomoco,AMPARANI,17,14,0,0,3,0,79,5,0,72,0,0,0,0,0,2
La Paz,Camacho,Mocomoco,TAYPI UKUKUYA QASANHUYU,21,21,0,0,0,0,67,12,0,49,0,0,0,0,1,5
La Paz,Camacho,Mocomoco,IÑITA CENTRO,19,5,0,0,2,12,51,1,0,49,0,0,0,0,0,1
La Paz,Camacho,Mocomoco,CHOJÑACALA,16,14,2,0,0,0,93,18,0,74,0,0,0,0,0,1
La Paz,Camacho,Mocomoco,JUCHUPAMPA,25,21,0,0,4,0,99,2,0,93,0,0,0,0,0,4
La Paz,Camacho,Mocomoco,TAYPI OCOCOYA,37,37,0,0,0,0,127,7,1,115,0,0,0,0,3,1
La Paz,Camacho,Mocomoco,IÑITA BAJA,18,15,0,0,3,0,55,8,0,46,0,0,0,0,0,1
La Paz,Camacho,Mocomoco,CANCHI,11,6,0,0,4,1,63,3,0,55,0,0,0,0,2,3
La Paz,Camacho,Mocomoco,CANLLAPAMPA,51,45,1,0,4,1,236,4,0,226,0,0,0,0,1,5
La Paz,Camacho,Mocomoco,CHOJASQUIA,60,57,0,1,2,0,192,6,0,178,0,0,0,0,6,2
La Paz,Camacho,Mocomoco,PANTINI,13,13,0,0,0,0,55,7,0,46,0,0,0,0,0,2
La Paz,Camacho,Mocomoco,VILLA JACHATIRA,23,22,1,0,0,0,98,9,0,84,0,0,0,0,0,5
La Paz,Camacho,Mocomoco,HUARI HUARI,9,8,0,0,1,0,40,3,0,31,0,0,0,0,0,6
La Paz,Camacho,Puerto Carabuco,CACACHI,26,22,1,2,1,0,158,16,3,135,0,0,0,0,0,4
La Paz,Camacho,Puerto Carabuco,CAVINCHILLA,105,70,2,23,10,0,339,77,0,251,0,0,0,0,4,7
La Paz,Camacho,Puerto Carabuco,HUAJASIA,48,22,1,18,6,1,172,16,1,152,0,0,0,0,2,1
La Paz,Camacho,Puerto Carabuco,MARCA HILATA,33,27,1,2,3,0,201,34,2,160,0,0,0,0,1,4
La Paz,Camacho,Puerto Carabuco,MOLLIPONGO,76,59,1,3,13,0,271,22,1,225,0,0,0,0,7,16
La Paz,Camacho,Puerto Carabuco,OLLAJSANTIA,55,46,4,2,3,0,271,50,1,214,0,0,0,0,1,5
La Paz,Camacho,Puerto Carabuco,PUERTO CARABUCO,148,91,11,32,14,0,599,312,4,242,0,1,0,3,10,27
La Paz,Camacho,Puerto Carabuco,KARCUYO,17,14,1,1,1,0,55,2,2,47,0,0,0,0,1,3
La Paz,Camacho,Puerto Carabuco,AMBANA,60,46,0,4,10,0,396,121,7,240,0,1,0,3,10,14
La Paz,Camacho,Puerto Carabuco,ACHICOYA,22,17,0,0,5,0,69,1,1,65,0,0,0,0,0,2
La Paz,Camacho,Puerto Carabuco,CALDERA,68,47,7,1,13,0,236,8,0,215,0,0,0,0,3,10
La Paz,Camacho,Puerto Carabuco,CAPAHUAYA,42,31,7,0,3,1,113,1,0,103,0,0,0,0,2,7
La Paz,Camacho,Puerto Carabuco,CHILCANI,47,37,0,0,10,0,152,2,0,126,0,2,0,0,16,6
La Paz,Camacho,Puerto Carabuco,CHIPUSPURI,71,60,2,0,9,0,288,3,0,278,0,0,0,0,3,4
La Paz,Camacho,Puerto Carabuco,CHOROBAMBA,107,85,6,5,11,0,365,3,0,355,0,0,0,0,3,4
La Paz,Camacho,Puerto Carabuco,CHUANI,144,133,0,3,8,0,558,14,0,495,0,1,0,0,18,30
La Paz,Camacho,Puerto Carabuco,COOÑATA,30,27,0,0,3,0,90,9,0,74,0,0,0,0,0,7
La Paz,Camacho,Puerto Carabuco,COPUSQUIA,82,70,0,3,9,0,275,19,0,249,0,0,0,0,1,6
La Paz,Camacho,Puerto Carabuco,CUTURHUAYA,49,36,0,1,12,0,139,11,1,123,0,0,0,0,1,3
La Paz,Camacho,Puerto Carabuco,CUTUSHUMA,31,21,1,3,6,0,87,1,0,84,0,0,0,0,1,1
La Paz,Camacho,Puerto Carabuco,KUMUCALA,68,58,0,1,8,1,174,9,0,155,0,0,0,0,0,10
La Paz,Camacho,Puerto Carabuco,LAPIHUAYA,40,31,1,4,4,0,155,6,0,143,0,0,0,0,0,6
La Paz,Camacho,Puerto Carabuco,LLOJLLATA,37,28,5,2,2,0,104,0,0,98,0,0,0,0,0,6
La Paz,Camacho,Puerto Carabuco,LUCRUVIRI GRANDE,18,12,1,0,5,0,93,6,0,84,0,0,0,1,0,2
La Paz,Camacho,Puerto Carabuco,MACHALAYA CHICO,11,9,0,0,2,0,50,6,0,44,0,0,0,0,0,0
La Paz,Camacho,Puerto Carabuco,MACHALAYA GRANDE,21,16,0,0,5,0,73,2,0,68,0,0,0,0,1,2
La Paz,Camacho,Puerto Carabuco,PARETTY,25,21,0,0,4,0,118,9,0,107,0,0,0,0,1,1
La Paz,Camacho,Puerto Carabuco,PASARANI,57,44,3,2,8,0,196,13,0,173,0,0,0,0,5,5
La Paz,Camacho,Puerto Carabuco,QUIRABAYA,28,24,0,0,4,0,157,1,1,149,0,0,0,0,4,2
La Paz,Camacho,Puerto Carabuco,QUIRICACHI,43,30,2,1,10,0,145,2,0,137,0,0,0,0,2,4
La Paz,Camacho,Puerto Carabuco,QUISANI,73,65,1,1,6,0,203,2,1,187,0,0,0,0,1,12
La Paz,Camacho,Puerto Carabuco,SAN PABLO,28,23,1,0,4,0,106,6,0,87,0,0,0,0,4,9
La Paz,Camacho,Puerto Carabuco,SANTIAGO DE MEJILLONES,48,40,0,0,8,0,156,4,0,145,0,0,0,0,0,7
La Paz,Camacho,Puerto Carabuco,SANTIAGO PAMPA,100,82,3,7,8,0,338,23,0,305,0,0,0,0,2,8
La Paz,Camacho,Puerto Carabuco,SEWUENQUERA,32,19,0,3,10,0,130,6,0,113,0,0,0,0,0,11
La Paz,Camacho,Puerto Carabuco,SURANI,38,26,4,0,7,1,141,5,0,128,0,0,0,0,0,8
La Paz,Camacho,Puerto Carabuco,VICOTOCONI,8,8,0,0,0,0,59,0,0,59,0,0,0,0,0,0
La Paz,Camacho,Puerto Carabuco,YAWARQUILLA,60,47,0,2,11,0,173,0,0,166,0,0,0,0,1,6
La Paz,Camacho,Puerto Carabuco,HUILACUNCA,12,9,2,1,0,0,60,0,0,59,0,0,0,0,1,0
La Paz,Camacho,Puerto Carabuco,CHIPO CHICO,15,11,0,0,4,0,51,0,0,50,0,0,0,0,0,1
La Paz,Camacho,Puerto Carabuco,PAASANI ALTO,1,1,0,0,0,0,10,2,0,8,0,0,0,0,0,0
La Paz,Camacho,Puerto Carabuco,PAASANI BAJO,34,23,1,0,9,1,141,15,0,118,0,0,0,0,1,7
La Paz,Camacho,Puerto Carabuco,CHACAJAHUIRA,26,21,0,0,5,0,118,5,0,106,0,0,0,0,2,5
La Paz,Camacho,Puerto Carabuco,CRUZ PATA,20,16,1,0,3,0,77,13,1,62,0,0,0,0,0,1
La Paz,Camacho,Puerto Carabuco,SAN JOSE DE CHIPO,42,37,1,1,3,0,131,1,1,120,0,0,0,0,2,7
La Paz,Camacho,Puerto Carabuco,SAN JOSE,10,8,2,0,0,0,43,4,0,34,0,1,0,0,3,1
La Paz,Camacho,Puerto Carabuco,VILLA ESPERANZA,29,26,0,0,3,0,102,8,0,89,0,0,0,0,1,4
La Paz,Camacho,Puerto Carabuco,MOJSAHUMA,41,34,1,2,4,0,175,20,0,147,0,0,0,0,1,7
La Paz,Camacho,Puerto Carabuco,IYAHUAYA,52,38,2,1,11,0,189,8,0,173,0,0,0,0,1,7
La Paz,Camacho,Puerto Carabuco,MOLLEBAMBA,4,4,0,0,0,0,14,0,0,13,0,0,0,0,0,1
La Paz,Camacho,Puerto Carabuco,AGUAS CALIENTES,49,41,1,0,5,2,170,69,0,95,0,0,0,0,4,2
La Paz,Camacho,Puerto Carabuco,CENTRO PUTINA,50,39,2,3,5,1,175,23,1,144,0,0,0,0,2,5
La Paz,Camacho,Puerto Carabuco,COJATA PAMPA,89,83,0,0,5,1,357,133,1,203,0,0,0,0,5,15
La Paz,Camacho,Puerto Carabuco,HUANCATAPI,19,14,1,1,3,0,77,31,0,45,0,0,0,0,0,1
La Paz,Camacho,Puerto Carabuco,KARCAPUNCO,42,41,0,1,0,0,129,26,0,98,0,0,0,0,1,4
La Paz,Camacho,Puerto Carabuco,QUEASCAPA,68,61,0,3,3,1,332,58,4,257,0,0,0,0,6,7
La Paz,Camacho,Puerto Carabuco,QUILIMA,148,115,11,13,9,0,655,75,3,535,1,0,0,0,7,34
La Paz,Camacho,Puerto Carabuco,SISASANI,16,12,1,2,1,0,137,11,1,121,0,0,0,1,1,2
La Paz,Camacho,Puerto Carabuco,TILACOCA,120,101,9,4,6,0,461,123,2,326,0,0,0,0,0,10
La Paz,Camacho,Puerto Carabuco,VILLA MOLINO,97,85,4,1,7,0,367,169,1,183,0,0,0,0,2,12
La Paz,Camacho,Puerto Carabuco,SANTIAGO DE OKOLA,54,25,2,20,7,0,300,43,0,237,0,0,0,0,16,4
La Paz,Camacho,Puerto Carabuco,MATILDE,15,14,0,1,0,0,76,25,3,47,0,0,0,0,0,1
La Paz,Camacho,Puerto Carabuco,JUPINI,30,27,0,0,3,0,82,7,0,72,0,0,0,0,0,3
La Paz,Camacho,Puerto Carabuco,OMACUYO,9,5,0,3,1,0,74,3,0,71,0,0,0,0,0,0
La Paz,Camacho,Puerto Carabuco,SAYHUAPAMPA,69,48,4,10,7,0,267,89,3,165,0,0,0,0,4,6
La Paz,Camacho,Puerto Carabuco,CHAGUALLA NORTE,23,21,0,2,0,0,127,65,1,53,0,0,0,0,4,4
La Paz,Camacho,Puerto Carabuco,CHAGUAYA CENTRO,256,112,8,4,132,0,794,491,5,257,0,2,0,2,13,24
La Paz,Camacho,Puerto Carabuco,JOKO PAMPA,53,46,1,2,4,0,217,94,1,117,0,0,0,0,1,4
La Paz,Camacho,Puerto Carabuco,QUIRIHUATI,76,64,3,2,7,0,377,19,1,347,0,0,0,0,0,10
La Paz,Camacho,Puerto Carabuco,CHEJERICO,43,38,1,1,2,1,185,17,0,159,0,0,0,0,8,1
La Paz,Camacho,Puerto Carabuco,MIRMAPATA,7,6,0,1,0,0,31,1,0,28,0,0,0,0,0,2
La Paz,Camacho,Puerto Carabuco,WILAJAYO,51,47,2,2,0,0,168,2,0,160,0,0,0,0,1,5
La Paz,Camacho,Puerto Carabuco,YARICOA ALTO,52,34,3,8,6,1,266,25,0,231,0,0,0,0,7,3
La Paz,Camacho,Puerto Carabuco,YARICOA BAJO,67,44,13,3,6,1,249,26,2,206,0,0,0,3,5,7
La Paz,Camacho,Humanata,CHAJANA,107,94,1,1,8,3,390,39,0,336,0,0,0,0,5,10
La Paz,Camacho,Humanata,CENTRO PALLALLANI,24,19,0,0,5,0,76,1,0,73,0,0,0,0,1,1
La Paz,Camacho,Humanata,CHUALLUMA,36,28,0,0,8,0,111,7,0,95,0,0,0,0,5,4
La Paz,Camacho,Humanata,FALUYO,33,2,26,0,5,0,80,1,0,77,0,0,0,0,2,0
La Paz,Camacho,Humanata,JANCO MARCA,49,41,0,0,7,1,120,3,0,107,0,0,0,0,8,2
La Paz,Camacho,Humanata,JICHUIRI,42,35,0,1,6,0,151,2,2,143,0,0,0,0,2,2
La Paz,Camacho,Humanata,KARANI,33,27,1,0,5,0,143,1,0,131,0,0,0,0,3,8
La Paz,Camacho,Humanata,PACOLLA,46,34,9,1,2,0,126,2,0,118,0,0,0,0,2,4
La Paz,Camacho,Humanata,PAMPAJASI,98,88,5,0,4,1,395,25,0,356,0,0,0,0,8,6
La Paz,Camacho,Humanata,PUCARA PAJCHANI,12,10,0,0,2,0,45,0,0,44,0,0,0,0,0,1
La Paz,Camacho,Humanata,QUILLIHUYO,168,142,2,4,18,2,491,25,1,457,0,0,0,0,5,3
La Paz,Camacho,Humanata,VILLA TICATA,92,85,0,1,5,1,316,12,0,295,0,0,0,0,4,5
La Paz,Camacho,Humanata,HUMANATA,98,79,3,3,12,1,382,30,0,344,0,0,0,0,3,5
La Paz,Camacho,Humanata,HUMANATA MOLINO,14,13,0,0,0,1,44,7,0,37,0,0,0,0,0,0
La Paz,Camacho,Humanata,TICATA,37,33,0,0,4,0,157,4,0,146,0,0,0,0,4,3
La Paz,Camacho,Humanata,TIRAJAHUA,68,53,1,0,11,3,321,21,1,289,0,1,0,2,1,6
La Paz,Camacho,Humanata,CENTRO CUTUTU,20,12,3,2,3,0,92,5,0,84,0,0,0,0,2,1
La Paz,Camacho,Humanata,CUTINI KAKALLINCA,47,40,1,2,3,1,140,1,0,133,0,0,0,0,2,4
La Paz,Camacho,Humanata,HUMANATA A,60,54,0,0,6,0,207,30,0,173,0,0,0,0,0,4
La Paz,Camacho,Humanata,JAJAYA,94,82,2,1,8,1,366,23,0,327,0,0,0,0,11,5
La Paz,Camacho,Humanata,JICHUIRI MOJJAHUNA,69,54,0,0,15,0,179,8,1,161,0,0,0,0,2,7
La Paz,Camacho,Humanata,KOLLORANI,12,9,0,0,3,0,47,2,0,43,0,0,0,0,0,2
La Paz,Camacho,Humanata,SAN JOSE DE KACAPI,59,50,1,2,5,1,177,4,1,164,0,0,0,0,2,6
La Paz,Camacho,Humanata,SANTA ROSA DE COTAPATA,34,25,1,0,6,2,122,6,0,106,0,0,0,0,7,3
La Paz,Camacho,Humanata,VILLA HICHANI,112,90,2,9,11,0,313,8,0,289,0,0,0,0,2,14
La Paz,Camacho,Humanata,MOJSAHUMA,66,8,54,0,4,0,193,3,0,181,0,0,0,0,3,6
La Paz,Camacho,Humanata,TAYPI PUJRACA,2,2,0,0,0,0,9,0,0,9,0,0,0,0,0,0
La Paz,Camacho,Humanata,TAYPI CHIÑAYA,2,1,0,0,0,1,15,0,0,14,0,0,0,0,1,0
La Paz,Camacho,Humanata,TAYPI MURUKARKA,35,33,0,0,2,0,134,15,1,112,0,0,0,0,1,5
La Paz,Camacho,Escoma,CACHACHIQUE,55,48,1,3,2,1,237,30,0,199,0,0,0,0,1,7
La Paz,Camacho,Escoma,CALA CALA,150,91,4,39,15,1,508,25,1,470,0,0,0,0,1,11
La Paz,Camacho,Escoma,CHIMOCO,60,51,1,5,3,0,277,40,0,220,0,1,0,0,4,12
La Paz,Camacho,Escoma,CUSIA,3,2,0,1,0,0,32,1,0,29,0,1,0,0,1,0
La Paz,Camacho,Escoma,HUATAHUAYA,70,45,5,15,5,0,302,25,1,259,0,0,0,0,11,6
La Paz,Camacho,Escoma,KERAPI,78,71,1,1,5,0,338,4,0,315,0,0,0,0,4,15
La Paz,Camacho,Escoma,QUERAJATA,30,21,6,1,2,0,142,7,0,131,0,0,0,0,2,2
La Paz,Camacho,Escoma,SAN JOSE DE TIAHUANACU,7,4,0,1,2,0,31,3,0,27,0,0,0,0,0,1
La Paz,Camacho,Escoma,TICOHAYA,40,33,2,2,3,0,178,12,1,164,0,0,0,0,0,1
La Paz,Camacho,Escoma,TOCONGORI,73,65,1,2,5,0,208,6,0,198,0,0,0,0,3,1
La Paz,Camacho,Escoma,TOMOCO CHICO,29,22,1,1,3,2,130,22,1,98,0,0,0,0,5,4
La Paz,Camacho,Escoma,TUTUCUCHO,37,35,1,0,1,0,127,3,0,117,0,0,0,0,4,3
La Paz,Camacho,Escoma,ULLUMACHI,26,24,0,0,2,0,113,4,1,105,0,0,0,0,0,3
La Paz,Camacho,Escoma,VILLA JUPI,29,28,0,1,0,0,196,20,0,175,0,0,0,0,0,1
La Paz,Camacho,Escoma,YOCALLATA,135,125,1,2,7,0,436,26,0,400,0,0,0,0,3,7
La Paz,Camacho,Escoma,YUCKA,97,70,3,20,3,1,380,50,1,319,0,0,0,0,0,10
La Paz,Camacho,Escoma,ESCOMA,317,247,11,47,12,0,1162,322,7,766,0,0,0,8,14,45
La Paz,Camacho,Escoma,TOMOCO GRANDE,11,8,1,0,2,0,118,6,1,110,0,0,0,0,1,0
La Paz,Camacho,Escoma,CHALLAPATA BELEN,25,19,3,2,1,0,136,37,0,99,0,0,0,0,0,0
La Paz,Camacho,Escoma,CHALLAPATA GRANDE,30,27,0,1,2,0,203,8,1,190,0,0,0,0,0,4
La Paz,Camacho,Escoma,SACUCO,52,47,1,3,1,0,275,35,1,226,0,0,0,0,6,7
La Paz,Camacho,Escoma,SAÑUTA,35,32,1,0,2,0,231,31,0,198,0,1,0,0,0,1
La Paz,Camacho,Escoma,VILLA PUNI,83,74,1,1,7,0,413,27,2,351,0,2,0,0,24,7
La Paz,Camacho,Escoma,GRAN PUNI,23,20,1,2,0,0,152,19,1,131,0,0,0,0,0,1
La Paz,Camacho,Escoma,COLLASUYO,22,18,1,0,3,0,138,18,0,114,0,0,0,0,0,6
La Paz,Camacho,Escoma,OJCHI TIPULA,13,12,1,0,0,0,78,7,0,69,0,0,0,0,1,1
La Paz,Camacho,Escoma,ULLACHAPI PRIMERO,70,60,0,1,9,0,273,27,0,230,0,0,0,0,13,3
La Paz,Camacho,Escoma,ULLACHAPI SEGUNDA,56,40,2,6,8,0,220,56,0,161,0,0,0,0,2,1
La Paz,Camacho,Escoma,OJCHI,16,15,0,0,0,1,61,17,0,40,0,0,0,0,3,1
La Paz,Camacho,Escoma,GRAN OJCHI,8,6,1,0,1,0,91,6,0,83,0,0,0,0,1,1
La Paz,Muñecas,Chuma,AYAHUAYA,10,10,0,0,0,0,35,0,3,31,0,0,0,0,0,1
La Paz,Muñecas,Chuma,CALLIPATA,9,4,0,0,5,0,49,1,1,40,0,0,0,0,0,7
La Paz,Muñecas,Chuma,CHIJIPATA,67,50,3,2,9,3,187,9,6,157,0,0,0,0,2,13
La Paz,Muñecas,Chuma,CHUMA,44,35,5,1,3,0,370,258,71,34,0,0,0,0,0,7
La Paz,Muñecas,Chuma,KISHUARANI,20,11,1,2,6,0,44,0,0,44,0,0,0,0,0,0
La Paz,Muñecas,Chuma,ISALANI,12,9,0,0,3,0,32,1,0,28,0,0,0,0,1,2
La Paz,Muñecas,Chuma,JACHAWAYA,9,7,0,0,1,1,45,2,0,37,0,0,0,0,3,3
La Paz,Muñecas,Chuma,KAPAHUAYA,22,18,1,0,3,0,75,4,0,67,0,0,0,0,1,3
La Paz,Muñecas,Chuma,BENDITANI,10,4,1,0,4,1,38,0,0,34,0,0,0,0,2,2
La Paz,Muñecas,Chuma,LACAYANI,45,43,1,1,0,0,139,3,1,127,0,0,0,0,2,6
La Paz,Muñecas,Chuma,LURIZANI,22,18,1,0,2,1,53,1,4,45,0,0,0,0,1,2
La Paz,Muñecas,Chuma,PAQUELA,29,28,0,0,1,0,79,9,1,68,0,0,0,0,0,1
La Paz,Muñecas,Chuma,PATASCACHI,42,32,0,0,10,0,144,0,0,139,0,0,0,0,1,4
La Paz,Muñecas,Chuma,PUCUSANI,43,36,1,0,6,0,123,10,10,91,0,0,0,0,1,11
La Paz,Muñecas,Chuma,QUIQUIJANI,20,11,0,0,9,0,66,2,10,53,0,0,0,0,0,1
La Paz,Muñecas,Chuma,QUEHUAYA,6,6,0,0,0,0,47,0,0,45,0,0,0,0,0,2
La Paz,Muñecas,Chuma,CALA,22,12,6,1,1,2,53,4,0,46,0,0,0,0,1,2
La Paz,Muñecas,Chuma,QUEBRADA,26,17,0,0,9,0,62,0,0,58,0,0,0,0,0,4
La Paz,Muñecas,Chuma,SUCALAYA,16,14,1,0,0,1,81,11,49,15,0,0,0,0,3,3
La Paz,Muñecas,Chuma,TAHARI,42,40,0,0,2,0,162,6,1,150,0,0,0,0,1,4
La Paz,Muñecas,Chuma,TUPAHUAYA,48,42,0,0,4,2,121,1,0,115,0,0,0,0,2,3
La Paz,Muñecas,Chuma,UYUNI,13,9,2,0,2,0,42,1,1,36,0,0,0,0,1,3
La Paz,Muñecas,Chuma,PHINAYANI,30,28,0,0,2,0,100,15,13,68,0,0,0,0,0,4
La Paz,Muñecas,Chuma,VIQUIRI,12,11,0,0,1,0,40,2,4,30,0,0,0,0,1,3
La Paz,Muñecas,Chuma,COHAYA,6,3,0,0,3,0,29,8,4,17,0,0,0,0,0,0
La Paz,Muñecas,Chuma,TUTUCARI,13,11,0,0,2,0,28,1,0,24,0,0,0,0,0,3
La Paz,Muñecas,Chuma,CANIHUAYA,63,53,0,0,10,0,149,3,8,129,0,0,0,0,0,9
La Paz,Muñecas,Chuma,QALAPUNCO,119,91,3,2,23,0,321,59,11,222,0,0,0,0,19,10
La Paz,Muñecas,Chuma,CAÑIHUAYA,15,14,0,0,1,0,57,29,11,16,0,0,0,0,0,1
La Paz,Muñecas,Chuma,OTOCORO,4,3,0,0,1,0,14,0,0,13,0,0,0,0,0,1
La Paz,Muñecas,Chuma,CAPAYQUE,79,46,8,8,10,7,286,4,0,241,0,0,0,0,33,8
La Paz,Muñecas,Chuma,CHALLAPATA,18,15,2,0,1,0,54,0,0,54,0,0,0,0,0,0
La Paz,Muñecas,Chuma,JICHUHUAYA,42,36,2,1,3,0,166,27,0,132,0,0,0,0,2,5
La Paz,Muñecas,Chuma,MONTE ROJO,48,41,1,0,6,0,156,26,0,124,0,0,0,0,0,6
La Paz,Muñecas,Chuma,MUNAYPATA,20,15,0,0,5,0,66,16,0,46,0,0,0,0,0,4
La Paz,Muñecas,Chuma,OCOMBLAYA,29,22,2,0,5,0,90,0,0,80,0,0,0,0,3,7
La Paz,Muñecas,Chuma,POCOMAYO,12,9,0,1,2,0,44,19,1,23,0,0,0,0,0,1
La Paz,Muñecas,Chuma,QUIRICANI,11,10,0,0,1,0,38,2,0,34,0,0,0,0,2,0
La Paz,Muñecas,Chuma,SILOJASI,28,23,0,0,4,1,82,26,4,50,0,0,0,0,1,1
La Paz,Muñecas,Chuma,TIMUSI,47,40,1,1,5,0,169,39,0,72,2,6,0,0,45,5
La Paz,Muñecas,Chuma,PANTISAMAÑA,16,13,1,0,2,0,48,4,0,40,0,0,0,0,0,4
La Paz,Muñecas,Chuma,HUANCOIRU,36,30,0,1,5,0,116,3,0,106,0,1,0,0,3,3
La Paz,Muñecas,Chuma,JITIMPAYA,7,2,2,0,2,1,38,0,0,35,0,0,0,0,3,0
La Paz,Muñecas,Chuma,PACAYANI,9,8,1,0,0,0,34,0,0,33,0,0,0,0,0,1
La Paz,Muñecas,Chuma,TARACOCA,37,32,0,0,5,0,169,29,0,130,0,1,0,0,6,3
La Paz,Muñecas,Chuma,YANARANI,54,39,1,4,10,0,159,4,0,141,0,0,0,0,3,11
La Paz,Muñecas,Chuma,CUSAHUAYA CHICO,13,11,1,0,1,0,74,8,0,63,0,0,0,0,1,2
La Paz,Muñecas,Chuma,CUSAHUAYA GRANDE,30,27,1,0,2,0,124,11,0,78,0,1,0,0,30,4
La Paz,Muñecas,Chuma,CAYOHUAYA,26,19,1,2,3,1,62,2,0,59,0,0,0,0,1,0
La Paz,Muñecas,Chuma,CHICANI,13,12,0,0,1,0,50,2,0,48,0,0,0,0,0,0
La Paz,Muñecas,Chuma,VILAQUE PUYA PUYA,29,24,0,0,5,0,96,2,0,38,0,9,0,0,40,7
La Paz,Muñecas,Chuma,VILLA MACHACA,14,13,0,0,1,0,45,1,0,41,0,0,0,0,1,2
La Paz,Muñecas,Chuma,MOLAÑA,6,4,0,0,2,0,67,3,0,61,0,0,0,0,1,2
La Paz,Muñecas,Chuma,CHACASANI,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0
La Paz,Muñecas,Chuma,BAJO OCOMBLAYA,27,24,0,0,3,0,82,12,0,64,0,0,0,0,1,5
La Paz,Muñecas,Chuma,ALAJCHI,18,15,0,3,0,0,44,4,40,0,0,0,0,0,0,0
La Paz,Muñecas,Chuma,AMAYWAYA,25,22,0,0,3,0,91,2,82,3,0,0,0,0,0,4
La Paz,Muñecas,Chuma,CHARATA,21,16,0,3,1,1,61,8,50,1,0,0,0,0,1,1
La Paz,Muñecas,Chuma,CHIJINI,21,14,0,0,7,0,60,4,43,3,0,0,0,0,6,4
La Paz,Muñecas,Chuma,KARUNI,48,3,1,40,4,0,156,1,150,1,0,0,0,0,0,4
La Paz,Muñecas,Chuma,LUQUISANI,50,43,1,0,6,0,168,42,106,8,0,1,0,0,4,7
La Paz,Muñecas,Chuma,LUQUISANI ANTIGUO,1,1,0,0,0,0,11,0,11,0,0,0,0,0,0,0
