Departamento,Provincia,Municipio,Ciudad / Comunidad,Total,Cañería de red,Pileta pública,Carro repartidor (aguatero),Pozo o noria con bomba,Pozo o noria sin bomba,"Lluvia, río, vertiente, acequia","Lago, laguna, curichi",Total,Al alcantarillado,A una cámara séptica,A un pozo ciego,A la calle,"A la quebrada, río","A un lago, laguna, curichi",Total,Red de empresa eléctrica (servicio público),Motor propio,Panel solar,Otra,No tiene
La Paz,Inquisivi,Inquisivi,JAPO,11,1,0,0,0,5,5,0,0,0,0,0,0,0,0,11,0,0,2,0,9
La Paz,Inquisivi,Inquisivi,MUNAYPATA,51,3,1,0,0,0,47,0,9,0,0,9,0,0,0,51,0,49,1,0,1
La Paz,Inquisivi,Inquisivi,PINOLOMA,13,10,0,0,0,0,3,0,1,0,0,1,0,0,0,13,0,0,4,0,9
La Paz,Inquisivi,Inquisivi,FUSIL CHORO,34,10,0,0,0,0,24,0,1,0,0,1,0,0,0,34,0,0,4,0,30
La Paz,Inquisivi,Inquisivi,PAQUIPAQUINI,11,0,0,0,0,0,11,0,0,0,0,0,0,0,0,11,0,0,0,0,11
La Paz,Inquisivi,Inquisivi,PAMPA GRANDE VILLA VISTA,26,0,0,0,0,0,26,0,2,0,1,1,0,0,0,26,0,0,2,0,24
La Paz,Inquisivi,Inquisivi,CHAQUETI,45,0,0,0,0,0,45,0,3,0,0,3,0,0,0,45,0,0,0,0,45
La Paz,Inquisivi,Quime,CAMILLAYA,71,66,0,0,0,1,4,0,3,3,0,0,0,0,0,71,54,0,0,0,17
La Paz,Inquisivi,Quime,CALASAYA,59,42,3,0,1,2,11,0,4,0,2,2,0,0,0,59,0,0,0,0,59
La Paz,Inquisivi,Quime,HUERTA PATA,36,27,5,0,0,2,2,0,0,0,0,0,0,0,0,36,0,0,0,0,36
La Paz,Inquisivi,Quime,HORNUNI,19,6,2,0,1,2,8,0,1,0,1,0,0,0,0,19,0,0,0,0,19
La Paz,Inquisivi,Quime,LIRIUNI GRANDE,14,11,2,0,0,1,0,0,0,0,0,0,0,0,0,14,0,4,5,0,5
La Paz,Inquisivi,Quime,MILLUAQUE,19,2,17,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,19
La Paz,Inquisivi,Quime,TUINI,50,13,0,0,0,18,19,0,0,0,0,0,0,0,0,50,4,0,0,0,46
La Paz,Inquisivi,Quime,HUAYCAMARCA,38,23,8,0,0,0,7,0,0,0,0,0,0,0,0,38,0,0,0,0,38
La Paz,Inquisivi,Quime,MOLINOS,57,18,39,0,0,0,0,0,23,15,2,0,0,6,0,57,42,0,0,15,0
La Paz,Inquisivi,Quime,QUIME,1 158,1 033,61,0,9,14,39,2,625,612,1,9,0,3,0,1 158,1 070,0,0,1,87
La Paz,Inquisivi,Quime,QUIÑOMA,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,6
La Paz,Inquisivi,Quime,CANCHO,25,11,0,0,0,1,12,1,0,0,0,0,0,0,0,25,0,6,1,0,18
La Paz,Inquisivi,Quime,SANTA ROSA BAJADERIA,32,1,1,0,0,26,4,0,1,1,0,0,0,0,0,32,0,0,0,0,32
La Paz,Inquisivi,Quime,LIRIONE CHICO,14,0,0,0,0,5,9,0,0,0,0,0,0,0,0,14,0,3,4,0,7
La Paz,Inquisivi,Quime,COCHABAMBITA,25,14,5,0,1,1,4,0,0,0,0,0,0,0,0,25,0,0,1,0,24
La Paz,Inquisivi,Quime,IRUPAYA,33,29,4,0,0,0,0,0,0,0,0,0,0,0,0,33,19,0,0,0,14
La Paz,Inquisivi,Quime,JUCUMARINI,26,4,0,0,3,7,12,0,0,0,0,0,0,0,0,26,1,0,1,0,24
La Paz,Inquisivi,Quime,PUMUTA,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,0,0,0,0,7
La Paz,Inquisivi,Quime,MOLINO PAMPA,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,2
La Paz,Inquisivi,Quime,PONGO B-2 (CIVIL),161,92,54,0,0,2,12,1,14,5,2,3,0,3,1,161,121,0,0,12,28
La Paz,Inquisivi,Quime,CHOQUETANGA,311,241,17,0,3,0,46,4,128,86,39,3,0,0,0,311,246,0,0,5,60
La Paz,Inquisivi,Quime,CHOQUETANGA CHICO,37,29,3,0,0,0,4,1,1,0,0,1,0,0,0,37,0,1,1,0,35
La Paz,Inquisivi,Quime,CENTRO HUARA,83,25,0,0,0,0,58,0,8,0,2,6,0,0,0,83,0,2,21,3,57
La Paz,Inquisivi,Quime,VILLA SAN JUAN,28,11,0,0,0,0,17,0,0,0,0,0,0,0,0,28,0,0,0,0,28
La Paz,Inquisivi,Quime,MINA LA ARGENTINA,526,14,368,0,0,14,105,25,121,3,23,6,0,88,1,526,508,1,0,0,17
La Paz,Inquisivi,Quime,COLOMBIRI,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
La Paz,Inquisivi,Quime,PACUNI,181,33,126,0,0,0,18,4,80,5,1,31,28,9,6,181,164,17,0,0,0
La Paz,Inquisivi,Quime,ALLY AGUAS CALIENTES,23,0,0,0,0,13,10,0,0,0,0,0,0,0,0,23,0,0,0,0,23
La Paz,Inquisivi,Quime,MARQUIVIRI,40,29,7,0,0,2,2,0,0,0,0,0,0,0,0,40,3,0,0,0,37
La Paz,Inquisivi,Quime,HUAÑA COTA,37,25,10,0,0,0,2,0,9,1,1,7,0,0,0,37,26,0,0,0,11
La Paz,Inquisivi,Quime,POLDY,21,0,15,0,0,0,6,0,21,0,0,2,7,12,0,21,21,0,0,0,0
La Paz,Inquisivi,Quime,TITIAMAYA,73,56,0,0,0,0,16,1,3,0,1,2,0,0,0,73,31,0,0,10,32
La Paz,Inquisivi,Quime,SOPOCARI,27,1,0,0,0,9,17,0,1,0,1,0,0,0,0,27,1,0,0,0,26
La Paz,Inquisivi,Quime,RAMADA,27,0,0,0,0,20,7,0,0,0,0,0,0,0,0,27,1,0,0,0,26
La Paz,Inquisivi,Quime,VICULLPAYA,33,0,0,0,1,32,0,0,1,0,0,1,0,0,0,33,31,0,0,0,2
La Paz,Inquisivi,Quime,TITIHUICHINCA,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,9,0,0,0,0,9
La Paz,Inquisivi,Quime,ISICUNI,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,6
La Paz,Inquisivi,Quime,CHOJÑACOTA,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,4
La Paz,Inquisivi,Quime,PONGO B-2,66,35,9,0,0,7,15,0,2,0,1,1,0,0,0,66,52,0,0,6,8
La Paz,Inquisivi,Cajuata,CAJUATA,379,345,21,0,0,4,9,0,264,246,3,15,0,0,0,379,364,0,0,1,14
La Paz,Inquisivi,Cajuata,CHILLAYA,72,9,48,0,0,0,15,0,49,7,15,14,0,13,0,72,55,0,0,0,17
La Paz,Inquisivi,Cajuata,APACHETA,24,4,0,0,1,4,14,1,1,0,0,1,0,0,0,24,18,0,0,0,6
La Paz,Inquisivi,Cajuata,PUENTE ALEGRE,38,33,0,0,0,0,5,0,6,0,1,5,0,0,0,38,36,0,0,0,2
La Paz,Inquisivi,Cajuata,SUJURA,55,25,1,0,1,3,25,0,11,2,1,8,0,0,0,55,40,0,0,0,15
La Paz,Inquisivi,Cajuata,TURCULI,106,102,2,0,1,1,0,0,70,0,0,70,0,0,0,106,95,0,0,0,11
La Paz,Inquisivi,Cajuata,ULLOMANI,9,9,0,0,0,0,0,0,6,0,1,5,0,0,0,9,9,0,0,0,0
La Paz,Inquisivi,Cajuata,VISCACHALA,25,24,0,0,0,0,1,0,1,0,0,1,0,0,0,25,23,0,0,0,2
La Paz,Inquisivi,Cajuata,SUTICOLLO,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9
La Paz,Inquisivi,Cajuata,CAÑAMINA,231,208,11,0,0,0,11,1,75,0,11,63,1,0,0,231,212,0,0,0,19
La Paz,Inquisivi,Cajuata,AGUA RICA,51,43,0,0,0,0,8,0,29,0,0,29,0,0,0,51,43,0,0,0,8
La Paz,Inquisivi,Cajuata,LOMA LINDA,36,31,0,0,0,1,4,0,15,0,1,14,0,0,0,36,27,0,0,0,9
La Paz,Inquisivi,Cajuata,CORICAMAÑA,15,4,0,0,0,0,11,0,0,0,0,0,0,0,0,15,11,0,0,0,4
La Paz,Inquisivi,Cajuata,EX HACIENDA POLEA,22,0,0,0,0,0,22,0,0,0,0,0,0,0,0,22,0,0,0,15,7
La Paz,Inquisivi,Cajuata,VILLA SAN JOSE,24,1,0,0,0,0,23,0,1,1,0,0,0,0,0,24,1,6,0,0,17
La Paz,Inquisivi,Cajuata,AGUA CLARA,14,0,0,0,0,0,14,0,0,0,0,0,0,0,0,14,0,0,0,0,14
La Paz,Inquisivi,Cajuata,SIQUIMIRANI,116,97,5,1,0,4,9,0,39,0,6,32,0,1,0,116,111,0,1,0,4
La Paz,Inquisivi,Cajuata,CENTRO HUARA,14,0,0,0,0,0,14,0,1,0,0,1,0,0,0,14,0,0,3,0,11
La Paz,Inquisivi,Cajuata,CONCEPCION,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,9,0,0,0,0,9
La Paz,Inquisivi,Cajuata,AGUILANI,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,9,0,0,1,0,8
La Paz,Inquisivi,Cajuata,ESPIGA PAMPA,45,37,0,0,0,1,6,1,19,0,1,18,0,0,0,45,33,0,0,0,12
La Paz,Inquisivi,Cajuata,MOXACOCA,64,53,7,0,0,2,2,0,8,0,0,8,0,0,0,64,44,0,1,0,19
La Paz,Inquisivi,Cajuata,PARPATA,29,0,0,0,0,0,29,0,16,0,0,11,0,5,0,29,27,0,0,0,2
La Paz,Inquisivi,Cajuata,SURI,102,88,11,0,0,0,3,0,46,0,8,38,0,0,0,102,90,1,0,0,11
La Paz,Inquisivi,Cajuata,CHAJNA,48,32,0,0,0,0,16,0,3,0,0,3,0,0,0,48,29,0,1,0,18
La Paz,Inquisivi,Cajuata,TOJRA,59,49,5,0,0,1,4,0,8,0,1,7,0,0,0,59,47,0,0,0,12
La Paz,Inquisivi,Cajuata,ALFAGIANI,34,21,0,0,0,0,13,0,1,0,0,0,1,0,0,34,20,0,0,1,13
La Paz,Inquisivi,Cajuata,CUÑURANI,39,22,0,0,0,1,16,0,16,0,0,16,0,0,0,39,20,0,0,0,19
La Paz,Inquisivi,Cajuata,CIRCUATA,376,339,12,0,0,6,19,0,188,130,22,36,0,0,0,376,327,1,1,5,42
La Paz,Inquisivi,Cajuata,LIMONBADO,37,23,0,0,0,0,14,0,15,5,0,10,0,0,0,37,27,0,0,0,10
La Paz,Inquisivi,Cajuata,LUJMANI,59,56,0,0,0,0,3,0,25,0,15,10,0,0,0,59,53,0,0,0,6
La Paz,Inquisivi,Cajuata,PLAYA VERDE,15,6,0,0,0,0,9,0,0,0,0,0,0,0,0,15,0,3,0,0,12
La Paz,Inquisivi,Cajuata,MIGUILLAS,200,188,8,0,0,0,4,0,60,0,13,47,0,0,0,200,188,0,0,0,12
La Paz,Inquisivi,Cajuata,VILLA ANGELICA,20,15,3,0,0,0,2,0,2,0,0,2,0,0,0,20,17,0,0,0,3
La Paz,Inquisivi,Cajuata,VILLA BARRIENTOS,179,141,29,0,0,0,9,0,81,2,7,71,1,0,0,179,159,0,1,0,19
La Paz,Inquisivi,Cajuata,VILLA KHORA,125,107,14,0,0,0,4,0,18,1,5,12,0,0,0,125,123,0,0,0,2
La Paz,Inquisivi,Cajuata,POLEA,36,33,0,0,0,0,3,0,2,0,0,2,0,0,0,36,20,0,0,0,16
La Paz,Inquisivi,Cajuata,QUEÑUANI,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3
La Paz,Inquisivi,Cajuata,PALILLADA,14,0,5,0,0,0,9,0,1,0,0,1,0,0,0,14,0,0,0,0,14
La Paz,Inquisivi,Cajuata,SAN JOSE,34,26,1,0,0,5,2,0,7,1,1,5,0,0,0,34,29,0,0,0,5
La Paz,Inquisivi,Cajuata,VILLA BELEN,20,0,0,0,0,0,20,0,2,0,0,2,0,0,0,20,1,0,1,0,18
La Paz,Inquisivi,Cajuata,KEACONI,29,28,0,0,0,0,1,0,7,2,0,5,0,0,0,29,23,0,0,1,5
La Paz,Inquisivi,Cajuata,HUARITOLO,63,49,3,0,0,0,11,0,41,0,10,31,0,0,0,63,53,0,0,0,10
La Paz,Inquisivi,Cajuata,RICA RICA,37,29,4,0,0,0,4,0,12,0,4,8,0,0,0,37,30,0,0,1,6
La Paz,Inquisivi,Cajuata,CHEKA,62,57,1,0,0,1,3,0,17,0,3,14,0,0,0,62,58,0,0,0,4
La Paz,Inquisivi,Cajuata,SOJETACA,13,12,0,0,0,0,1,0,2,0,2,0,0,0,0,13,11,0,0,0,2
La Paz,Inquisivi,Cajuata,POQUELEUQUE,19,19,0,0,0,0,0,0,3,0,3,0,0,0,0,19,16,0,0,0,3
La Paz,Inquisivi,Colquiri,CAMPAMENTO COLQUIRI,1 728,444,1 279,3,0,2,0,0,655,471,50,28,18,88,0,1 728,1 707,4,0,0,17
La Paz,Inquisivi,Colquiri,CALALUNTA,30,9,0,0,1,11,0,9,1,0,0,1,0,0,0,30,20,0,0,0,10
La Paz,Inquisivi,Colquiri,JAMPATURI,40,36,0,0,0,3,1,0,1,0,0,1,0,0,0,40,27,0,0,0,13
La Paz,Inquisivi,Colquiri,MAMUTA,169,35,4,0,1,83,45,1,0,0,0,0,0,0,0,169,101,1,0,0,67
La Paz,Inquisivi,Colquiri,PAMPAJASI,148,5,12,0,1,113,17,0,0,0,0,0,0,0,0,148,89,1,0,0,58
La Paz,Inquisivi,Colquiri,PUEBLO CIVIL COLQUIRI,69,37,27,0,1,3,1,0,6,4,1,1,0,0,0,69,61,0,0,0,8
La Paz,Inquisivi,Colquiri,COLLPACOTA,63,2,0,0,1,58,2,0,2,1,0,1,0,0,0,63,15,0,0,0,48
La Paz,Inquisivi,Colquiri,COACOANI,59,51,4,0,0,2,1,1,1,0,0,1,0,0,0,59,36,0,0,1,22
La Paz,Inquisivi,Colquiri,SILLUTA,22,0,0,0,2,18,2,0,0,0,0,0,0,0,0,22,8,0,0,0,14
La Paz,Inquisivi,Colquiri,CALUYO,91,80,9,0,0,1,1,0,6,1,3,2,0,0,0,91,65,0,5,0,21
La Paz,Inquisivi,Colquiri,ACHOCO,57,51,3,0,0,2,0,1,18,0,0,18,0,0,0,57,44,0,0,0,13
La Paz,Inquisivi,Colquiri,ALTO CAÑAVIRI,32,32,0,0,0,0,0,0,6,0,0,6,0,0,0,32,26,0,0,0,6
La Paz,Inquisivi,Colquiri,ANCOCALANI,35,29,2,0,0,2,0,2,0,0,0,0,0,0,0,35,20,0,0,0,15
La Paz,Inquisivi,Colquiri,CHILLIJTA,108,65,9,0,3,11,20,0,2,0,0,2,0,0,0,108,64,0,0,0,44
La Paz,Inquisivi,Colquiri,CHULLUNQUIANI,27,25,2,0,0,0,0,0,3,0,0,3,0,0,0,27,26,0,0,0,1
La Paz,Inquisivi,Colquiri,ISARA,45,45,0,0,0,0,0,0,6,0,0,6,0,0,0,45,31,0,0,0,14
La Paz,Inquisivi,Colquiri,MACA,30,10,18,0,0,0,1,1,3,0,0,3,0,0,0,30,19,0,0,0,11
La Paz,Inquisivi,Colquiri,PAYACOCHI,24,20,0,0,0,0,4,0,0,0,0,0,0,0,0,24,16,0,0,0,8
La Paz,Inquisivi,Colquiri,PUYTUCUNI,55,39,12,0,2,1,1,0,9,0,0,9,0,0,0,55,42,0,0,0,13
La Paz,Inquisivi,Colquiri,QUELCATA,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,23,13,0,0,0,10
La Paz,Inquisivi,Colquiri,SALLALLI,44,41,0,0,0,3,0,0,39,0,26,13,0,0,0,44,36,1,0,0,7
La Paz,Inquisivi,Colquiri,YANARUTA,18,17,0,0,0,1,0,0,1,0,1,0,0,0,0,18,14,0,0,0,4
La Paz,Inquisivi,Colquiri,CHACO LAHUANI,16,6,10,0,0,0,0,0,0,0,0,0,0,0,0,16,10,0,0,0,6
La Paz,Inquisivi,Colquiri,CHACO VILLQUE,27,0,0,0,0,27,0,0,0,0,0,0,0,0,0,27,10,0,0,0,17
La Paz,Inquisivi,Colquiri,CHALLANI,40,33,0,0,2,5,0,0,0,0,0,0,0,0,0,40,30,0,0,0,10
La Paz,Inquisivi,Colquiri,CHAPI CHAPINI,22,1,13,0,0,5,3,0,0,0,0,0,0,0,0,22,6,0,0,0,16
La Paz,Inquisivi,Colquiri,CORIRI,33,32,1,0,0,0,0,0,0,0,0,0,0,0,0,33,16,0,0,0,17
La Paz,Inquisivi,Colquiri,CUYUMA,52,29,0,0,2,21,0,0,0,0,0,0,0,0,0,52,27,0,1,0,24
La Paz,Inquisivi,Colquiri,HUARICALLUNI,26,19,3,0,0,1,3,0,24,0,0,19,0,5,0,26,17,0,0,0,9
La Paz,Inquisivi,Colquiri,PACUMIRI,28,0,0,0,0,0,28,0,0,0,0,0,0,0,0,28,12,0,0,0,16
La Paz,Inquisivi,Colquiri,PARANI,35,5,10,0,0,20,0,0,0,0,0,0,0,0,0,35,10,0,0,0,25
La Paz,Inquisivi,Colquiri,QUEATA,76,65,0,0,0,1,9,1,0,0,0,0,0,0,0,76,66,0,0,0,10
La Paz,Inquisivi,Colquiri,TAZAPAYA,53,50,2,0,0,0,1,0,5,0,0,5,0,0,0,53,44,0,1,0,8
La Paz,Inquisivi,Colquiri,TULTUANI,24,23,0,0,0,0,1,0,1,0,1,0,0,0,0,24,19,0,0,0,5
La Paz,Inquisivi,Colquiri,CAÑUMA,122,0,1,0,0,4,116,1,0,0,0,0,0,0,0,122,118,0,0,0,4
La Paz,Inquisivi,Colquiri,CULTA GRANDE,32,30,0,0,0,2,0,0,2,0,2,0,0,0,0,32,24,0,0,0,8
La Paz,Inquisivi,Colquiri,LLANQUERA,58,28,0,0,0,3,27,0,14,0,0,14,0,0,0,58,40,0,1,0,17
La Paz,Inquisivi,Colquiri,KACALLINCA,29,26,3,0,0,0,0,0,0,0,0,0,0,0,0,29,22,0,0,0,7
La Paz,Inquisivi,Colquiri,TRANCA,12,10,0,0,0,1,1,0,0,0,0,0,0,0,0,12,7,0,0,0,5
La Paz,Inquisivi,Colquiri,AMATA TOTORAL,23,16,3,0,0,1,3,0,4,0,0,4,0,0,0,23,13,0,0,0,10
La Paz,Inquisivi,Colquiri,BELLA VISTA,20,12,0,0,0,3,5,0,0,0,0,0,0,0,0,20,17,0,0,0,3
La Paz,Inquisivi,Colquiri,JURUMA,61,42,4,1,1,3,10,0,0,0,0,0,0,0,0,61,28,0,0,4,29
La Paz,Inquisivi,Colquiri,LLOJCHINI,23,1,0,0,0,4,18,0,3,2,0,1,0,0,0,23,13,0,0,0,10
La Paz,Inquisivi,Colquiri,OSIQUERA,20,19,0,0,0,0,1,0,0,0,0,0,0,0,0,20,16,0,0,0,4
La Paz,Inquisivi,Colquiri,POLLOQUIRI,42,0,0,1,0,34,7,0,1,1,0,0,0,0,0,42,27,0,0,0,15
La Paz,Inquisivi,Colquiri,SIHUINCANI,25,1,0,0,0,0,24,0,1,1,0,0,0,0,0,25,19,0,0,0,6
La Paz,Inquisivi,Colquiri,SOOPO,34,0,0,0,0,0,34,0,0,0,0,0,0,0,0,34,21,0,0,0,13
La Paz,Inquisivi,Colquiri,TAKACHI MARCAVI,11,10,0,0,0,0,1,0,0,0,0,0,0,0,0,11,10,0,0,0,1
La Paz,Inquisivi,Colquiri,UMAJALSU,25,14,11,0,0,0,0,0,22,0,0,22,0,0,0,25,17,0,0,0,8
La Paz,Inquisivi,Colquiri,AJAMARCA,113,17,89,0,0,2,5,0,1,0,0,1,0,0,0,113,90,0,0,0,23
La Paz,Inquisivi,Colquiri,ACHUMANI,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,1,0,0,0,5
La Paz,Inquisivi,Colquiri,CAQUENA,67,47,9,0,0,8,3,0,5,0,3,2,0,0,0,67,48,0,0,0,19
La Paz,Inquisivi,Colquiri,CHALLAMARCA,20,0,4,0,0,0,16,0,0,0,0,0,0,0,0,20,13,0,0,0,7
La Paz,Inquisivi,Colquiri,CHAQUIRI,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,9,0,0,0,1
La Paz,Inquisivi,Colquiri,CULLIPAYA,29,0,0,0,16,13,0,0,0,0,0,0,0,0,0,29,12,0,0,0,17
La Paz,Inquisivi,Colquiri,CURANCURANI,16,0,0,0,0,2,14,0,0,0,0,0,0,0,0,16,11,0,0,0,5
La Paz,Inquisivi,Colquiri,JANCHALLANI,13,0,0,0,2,9,2,0,0,0,0,0,0,0,0,13,8,0,0,0,5
La Paz,Inquisivi,Colquiri,SAN JUAN,16,1,0,0,0,1,14,0,0,0,0,0,0,0,0,16,10,0,0,0,6
La Paz,Inquisivi,Colquiri,UNTAVI,12,0,0,0,2,9,1,0,0,0,0,0,0,0,0,12,7,0,0,0,5
La Paz,Inquisivi,Colquiri,YORUCHUCO,23,0,0,0,0,1,22,0,0,0,0,0,0,0,0,23,16,0,0,0,7
La Paz,Inquisivi,Colquiri,NAJONI,8,0,0,0,0,4,4,0,0,0,0,0,0,0,0,8,1,0,0,0,7
La Paz,Inquisivi,Colquiri,HUAY HUASI,12,0,0,0,0,3,9,0,0,0,0,0,0,0,0,12,9,0,0,0,3
La Paz,Inquisivi,Colquiri,CHORO QUEROMA,18,0,0,0,0,3,15,0,0,0,0,0,0,0,0,18,15,0,0,0,3
La Paz,Inquisivi,Colquiri,JIRUPA CALA CALA,27,0,0,0,1,5,21,0,0,0,0,0,0,0,0,27,14,0,0,0,13
La Paz,Inquisivi,Colquiri,CHACOMA ANCOMA,21,0,0,0,0,0,21,0,0,0,0,0,0,0,0,21,0,0,0,0,21
La Paz,Inquisivi,Colquiri,CHORO IVIRA,38,32,0,0,1,2,2,1,9,0,0,9,0,0,0,38,22,0,1,0,15
La Paz,Inquisivi,Colquiri,LANZA MOHOZA,115,67,12,0,0,5,31,0,49,0,5,44,0,0,0,115,68,0,0,0,47
La Paz,Inquisivi,Colquiri,CALAMARCA,32,19,13,0,0,0,0,0,0,0,0,0,0,0,0,32,19,0,0,0,13
La Paz,Inquisivi,Colquiri,PIPINI,105,75,7,0,1,8,14,0,17,0,0,17,0,0,0,105,87,0,0,0,18
La Paz,Inquisivi,Colquiri,SICUYA,23,15,0,0,0,0,8,0,0,0,0,0,0,0,0,23,10,0,0,0,13
La Paz,Inquisivi,Colquiri,TANGA CHAPI,40,36,1,0,0,2,1,0,0,0,0,0,0,0,0,40,23,0,0,0,17
La Paz,Inquisivi,Colquiri,UYUNI,38,23,1,0,0,0,0,14,8,0,4,4,0,0,0,38,22,0,0,1,15
La Paz,Inquisivi,Colquiri,CATARIPUJIO,27,0,0,0,0,27,0,0,0,0,0,0,0,0,0,27,10,0,0,0,17
La Paz,Inquisivi,Colquiri,HUAYLLAMARCA,40,33,4,0,0,0,3,0,0,0,0,0,0,0,0,40,22,0,0,0,18
La Paz,Inquisivi,Colquiri,CAQUISANI,12,2,7,0,0,3,0,0,0,0,0,0,0,0,0,12,10,0,0,0,2
La Paz,Inquisivi,Colquiri,CHAMBIRI,71,0,0,0,2,33,36,0,4,0,0,4,0,0,0,71,56,0,0,0,15
La Paz,Inquisivi,Colquiri,COLLPHOCO,25,12,1,0,1,4,7,0,0,0,0,0,0,0,0,25,17,0,0,1,7
La Paz,Inquisivi,Colquiri,VISCACHANI,17,15,1,0,0,1,0,0,11,0,1,10,0,0,0,17,15,0,0,2,0
La Paz,Inquisivi,Colquiri,LACA LACANI,158,93,4,0,1,51,8,1,3,0,1,2,0,0,0,158,124,0,0,1,33
La Paz,Inquisivi,Colquiri,THOLA PAMPA,17,0,0,0,0,17,0,0,0,0,0,0,0,0,0,17,15,0,0,0,2
La Paz,Inquisivi,Colquiri,UNTUTUMA VISCACHANI GUANACO,20,0,1,0,0,2,17,0,1,0,0,1,0,0,0,20,17,0,0,0,3
La Paz,Inquisivi,Colquiri,CHUÑO CHUYUNI,19,0,7,0,4,8,0,0,5,2,0,2,0,1,0,19,14,0,1,0,4
La Paz,Inquisivi,Colquiri,COTUHUMA,70,1,1,0,0,36,30,2,1,0,1,0,0,0,0,70,50,0,2,0,18
La Paz,Inquisivi,Colquiri,VILLA ANCOCOTA,52,16,1,0,1,29,5,0,4,0,0,4,0,0,0,52,32,0,2,0,18
La Paz,Inquisivi,Colquiri,ARANJUEZ,28,0,0,0,0,17,11,0,2,0,0,0,0,2,0,28,25,0,0,0,3
La Paz,Inquisivi,Colquiri,CALUHUTA,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,33,30,0,0,0,3
La Paz,Inquisivi,Colquiri,CANCHA,65,44,17,0,0,0,2,2,0,0,0,0,0,0,0,65,42,0,0,0,23
La Paz,Inquisivi,Colquiri,HUARACA,21,20,0,0,0,0,1,0,0,0,0,0,0,0,0,21,18,0,0,0,3
La Paz,Inquisivi,Colquiri,MARQUIRIVI,79,48,28,0,0,3,0,0,11,0,1,1,0,9,0,79,57,0,0,0,22
La Paz,Inquisivi,Colquiri,OCOCONI,60,0,0,0,0,2,58,0,3,0,0,1,1,1,0,60,34,0,0,0,26
La Paz,Inquisivi,Colquiri,PAUCA,70,34,34,0,0,0,0,2,4,0,1,3,0,0,0,70,57,0,0,0,13
La Paz,Inquisivi,Colquiri,SACAPAYA,30,26,0,0,0,4,0,0,0,0,0,0,0,0,0,30,28,0,0,0,2
La Paz,Inquisivi,Colquiri,UTAVI,99,56,16,0,0,12,15,0,6,0,2,4,0,0,0,99,73,0,0,0,26
La Paz,Inquisivi,Colquiri,UYUNI,69,37,15,0,0,3,14,0,7,0,0,7,0,0,0,69,54,0,0,0,15
La Paz,Inquisivi,Colquiri,CHUALLA,43,29,4,0,0,2,8,0,1,0,0,1,0,0,0,43,30,0,0,0,13
La Paz,Inquisivi,Colquiri,POQUERA,17,0,1,0,0,16,0,0,0,0,0,0,0,0,0,17,13,0,0,0,4
La Paz,Inquisivi,Ichoca,COLLPA,63,46,11,0,0,2,4,0,31,0,14,17,0,0,0,63,33,0,0,1,29
La Paz,Inquisivi,Ichoca,HUARAHUARANI,28,5,1,0,0,7,15,0,0,0,0,0,0,0,0,28,0,0,0,0,28
La Paz,Inquisivi,Ichoca,LLANCANCACHI,46,1,16,0,0,11,18,0,2,0,0,2,0,0,0,46,1,1,0,0,44
La Paz,Inquisivi,Ichoca,MATHA,46,1,1,0,0,12,32,0,0,0,0,0,0,0,0,46,0,2,0,0,44
La Paz,Inquisivi,Ichoca,QUEÑUANI,24,0,0,0,0,0,24,0,1,0,0,1,0,0,0,24,17,0,0,0,7
La Paz,Inquisivi,Ichoca,ICHOCA,214,171,20,0,3,12,8,0,44,34,3,7,0,0,0,214,157,1,0,2,54
La Paz,Inquisivi,Ichoca,LICO BAMBA,14,13,0,0,0,0,1,0,2,1,0,1,0,0,0,14,0,0,0,0,14
La Paz,Inquisivi,Ichoca,PAMPOCO,29,18,0,0,0,7,4,0,4,0,0,3,0,1,0,29,0,0,1,0,28
La Paz,Inquisivi,Ichoca,SACA SACA,33,0,0,0,0,0,33,0,0,0,0,0,0,0,0,33,20,0,0,0,13
La Paz,Inquisivi,Ichoca,SAYAQUIRA,55,2,47,0,0,1,3,2,12,0,2,10,0,0,0,55,43,0,0,0,12
La Paz,Inquisivi,Ichoca,CHAYE,32,6,1,0,0,1,24,0,1,0,1,0,0,0,0,32,1,0,0,0,31
La Paz,Inquisivi,Ichoca,HUAÑACURU,7,6,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,7
